id,created_at,text
263097044196028416,2012-10-30 01:56:38,b'.@BarackObama and VP Biden are moving us forward on equal rights: http://t.co/vVx3qyYP'
263028980704231424,2012-10-29 21:26:10,"b'RT @schultzohio: In Mahoning Valley Pres. Clinton lays out choice of this election: arithmetic over illusion, together over alone'"
263013828495822848,2012-10-29 20:25:57,b'RT @OFA_OH: A shot of the amazing crowd in Youngstown who came out to see former President Bill Clinton &amp; VP @JoeBiden: http://t.co/ ...'
262990178564579328,2012-10-29 18:52:00,"b'Joe photo of the day: Pumping up volunteers in Columbus, OH. http://t.co/VzWjR7wP'"
262970483979456512,2012-10-29 17:33:43,b'\xe2\x80\x9cWe are our brother\xe2\x80\x99s keeper. We are our sister\xe2\x80\x99s keeper.\xe2\x80\x9d VP Biden talks about the importance of faith and values: http://t.co/IwsGCpWx'
262693883652239360,2012-10-28 23:14:38,b'Joe photo of the day: Virginia hearts Joe. http://t.co/76dxQouC'
262661894031159296,2012-10-28 21:07:30,"b'RT @TruthTeam2012: In Virginia, @JoeBiden outlines how the GOP wants to ""turn back the clock"": http://t.co/RLRtBe6A'"
262646721518108672,2012-10-28 20:07:13,b'Smiles in Virginia yesterday: http://t.co/kVd0f9jY'
262599278713782272,2012-10-28 16:58:41,b'Donate $20 or whatever you can to stop the other side from buying and bullying its way to a win right at the end: http://t.co/ybjYH2Ek'
262365733810499584,2012-10-28 01:30:40,b'Get the word out about what @BarackObama has done in less than 4 years\xe2\x80\x94in under 2 minutes: http://t.co/G4LO8tHh'
262357723394486272,2012-10-28 00:58:50,"b'RT @jenniferkohl: Crowd in Lynchburg fired up, ready for Joe. #ForwardVA http://t.co/NGuR7pGT'"
261990790774018050,2012-10-27 00:40:47,b'VP Biden got a warm welcome in Kenosha this morning: http://t.co/Ra4gXHHi'
261974971893575680,2012-10-26 23:37:55,"b'The VP visited @OFA_WI today and he thinks YOU should support the President by voting early: http://t.co/9kyP3tbA, http://t.co/87BmX2ew'"
261876687116062721,2012-10-26 17:07:22,b'RT @glmorris9: UW-Oshkosh is fired up and ready for Joe! #Obama2012 #WINsconsin http://t.co/g39AX0ii'
261640552477511680,2012-10-26 01:29:03,"b'RT @BarackObama: \xe2\x80\x9cOur destiny is not written for us, it\xe2\x80\x99s written by us. And we\xe2\x80\x99re going to write the next chapter together.\xe2\x80\x9d http://t.c ...'"
261594586621808641,2012-10-25 22:26:24,b'Watch Gen. Colin Powell\xe2\x80\x99s endorsement of @BarackObama and VP Biden: http://t.co/0YMiaNPD'
261585657967828992,2012-10-25 21:50:55,b'RT @VP: PHOTO: The Naval Observatory lit with pink lights last night for a #BreastCancerAwarenessMonth reception. (WH Photo) http://t.co ...'
261253755574550529,2012-10-24 23:52:03,"b'VP Biden recaps the 2nd presidential debate, @MichelleObama votes, and more on the Road to November 6th: http://t.co/Bmqr6pbg'"
261221108919975936,2012-10-24 21:42:21,"b'Joe photo of the day: Breakfast with VP Biden in Mechanicsburg, Ohio. http://t.co/TMVyatya'"
261199349772611584,2012-10-24 20:15:52,b'Dr. Biden stopped by an @OFA_MN field office last weekend to fire up volunteers: http://t.co/RqZAROtw'
261177439366033408,2012-10-24 18:48:48,b'8 states in 48 hours: Follow @BarackObama\xe2\x80\x99s progress on the America Forward tour. http://t.co/PodIAXJK'
261167108019335168,2012-10-24 18:07:45,"b'RT @OFA_OH: The stage is set in Marion, Ohio for an awesome day with VP @JoeBiden! http://t.co/1WamnuXB'"
261129984251408384,2012-10-24 15:40:15,b'Pass it on: President Obama\xe2\x80\x99s plan for a second term. http://t.co/fYELe18y'
260911167852142592,2012-10-24 01:10:44,"b'\xe2\x80\x9cI\xe2\x80\x99ve got news for Gov. Romney and Congressman Ryan\xe2\x80\x94it\xe2\x80\x99s never, ever been a good bet to bet against the American people.\xe2\x80\x9d\xe2\x80\x94VP Biden'"
260909860340768768,2012-10-24 01:05:32,"b""VP Biden: \xe2\x80\x9cTogether, all of us\xe2\x80\x94even the 47 percent of us that Romney doesn't think matter\xe2\x80\x94we\xe2\x80\x99re moving forward. \xe2\x80\x9c"""
260907412213616640,2012-10-24 00:55:49,b'\xe2\x80\x9cThis President is leveling the playing field\xe2\x80\x94getting the middle class back in the game. He knows how to build America from the middle out.\xe2\x80\x9d'
260906167864283136,2012-10-24 00:50:52,"b""VP Biden on Romney: \xe2\x80\x9cGovernor, you can't run from the truth. You can't run from your record. You can't run from your policies.\xe2\x80\x9d"""
260903668730167297,2012-10-24 00:40:56,"b'\xe2\x80\x9cThese debates have exposed that Gov. Romney and Paul Ryan have a foreign policy right out of the \xe2\x80\x9980s, a social policy out of the \xe2\x80\x9950s.\xe2\x80\x9d'"
260901243591995393,2012-10-24 00:31:18,"b'\xe2\x80\x9cThis is a President who says what he means, means what he says, and does what he says.\xe2\x80\x9d\xe2\x80\x94VP Biden introducing President Obama in Ohio today'"
260899871731617792,2012-10-24 00:25:51,b'VP Biden on @BarackObama: \xe2\x80\x9cYou got to see what I see every day: a President who clearly understands America\xe2\x80\x99s interest around the world.\xe2\x80\x9d'
260898562748067840,2012-10-24 00:20:39,"b'\xe2\x80\x9cLast night, we saw a commander in chief who is in command of the issues.\xe2\x80\x9d\xe2\x80\x94VP Biden in Dayton, Ohio'"
260893981590831106,2012-10-24 00:02:27,b'RT @BarackObama: RT if you agree: We can\xe2\x80\x99t afford Mitt Romney\xe2\x80\x99s failed policies of the past. We need to keep moving forward. http://t.co ...'
260880527765172224,2012-10-23 23:09:00,b'RT if you\xe2\x80\x99re on #TeamObamaBiden: http://t.co/6vZjAHHh'
260862928914378752,2012-10-23 21:59:04,"b'Inspiration for pumpkin carving season, thanks to @OFA_CT: http://t.co/EAlyrKfm'"
260843730267947009,2012-10-23 20:42:46,b'Take a look at what people are saying about President Obama\xe2\x80\x99s foreign policy debate win: http://t.co/pTOkPGBn'
260821438775304192,2012-10-23 19:14:11,"b""RT @OFA_OH: Spotted in Dayton: An awesome welcome sign for joebiden and @BarackObama's joint event today! #Forward2012 http://t.co/OqCLP5zB"""
260803026737053696,2012-10-23 18:01:02,"b'With only 14 days left, every action counts. Call 10 voters from the comfort of home: http://t.co/r9rSnjNf http://t.co/IjPbccic'"
260779787994406913,2012-10-23 16:28:41,"b'VP Biden in Ohio yesterday: ""The American people will not go back. The American people only know one way: forward."" http://t.co/hD7mfopM'"
260761012632948736,2012-10-23 15:14:04,b'Watch President Obama talk about his clear plan to move us forward: http://t.co/1KUJufOF'
260738780913352704,2012-10-23 13:45:44,"b'VP: ""Being president requires a clear vision and a steady hand. That\'s exactly what President Obama demonstrated."" http://t.co/YSY7Vuc8'"
260573917700308992,2012-10-23 02:50:37,"b'If you\xe2\x80\x99ve got the President\xe2\x80\x99s back after tonight\xe2\x80\x99s debate, add your name: http://t.co/dK9gMlBa #ProudOfObama'"
260570361979080705,2012-10-23 02:36:30,"b'Tonight, we saw what it means to be commander in chief. Vision\xe2\x80\x94courage\xe2\x80\x94a steady hand. -Joe'"
260567838274760705,2012-10-23 02:26:28,"b'RT @BarackObama: President Obama won tonight\xe2\x80\x99s debate because his leadership has made us stronger, safer &amp; more secure. #ProudOfObam ...'"
260566915460771841,2012-10-23 02:22:48,b'FACT: Romney has held investments in Chinese and Russian oil companies that were doing business with the Iranian energy sector.'
260566578876252161,2012-10-23 02:21:28,b'RT this image if you believe standing up for the American worker is good for the country: http://t.co/65Ep4X3r #RomneyWrong'
260566107784638464,2012-10-23 02:19:35,"b'RT @Obama2012: President Obama: ""My attitude coming into office was that we are going to insist that China plays by the same rules as ev ...'"
260564580856631297,2012-10-23 02:13:31,b'RT @TruthTeam2012: Five ways President Obama is making sure Iraq and Afghanistan veterans get the care they deserve: http://t.co/oDN57Iob'
260563811906502656,2012-10-23 02:10:28,"b'RT @BarackObama: President Obama: ""After a decade of war, it\xe2\x80\x99s time to do some nation building here at home."" #StrongerWithObama'"
260563150586392576,2012-10-23 02:07:50,b'The Obama administration\xe2\x80\x99s sanctions against Iran are the most comprehensive that Iran has ever faced. http://t.co/nZ4OPZeB'
260562355971317761,2012-10-23 02:04:41,"b'RT @Obama2012: POTUS on bin Laden: ""You said we shouldn\'t move heaven and Earth to get one man ... It was worth moving heaven and Earth  ...'"
260561801115222019,2012-10-23 02:02:29,"b'RT @BarackObama: President Obama: ""Iran is at its weakest point economically, strategically, militarily than in many years."" #StrongerWi ...'"
260560442559193088,2012-10-23 01:57:05,"b'The President never ""apologized"" for America. Not once. http://t.co/ecwkmdL1 #RomneyWrong'"
260559352354725890,2012-10-23 01:52:45,"b'RT @BarackObama: President Obama: ""We cannot afford to have a nuclear arms race in the most volatile region of the world."" #StrongerWith ...'"
260558732285575169,2012-10-23 01:50:17,"b'RT @Obama2012: POTUS: ""Working with Israel, we have created the strongest military and intelligence cooperation between our two countrie ...'"
260558328743206913,2012-10-23 01:48:41,"b'RT @BarackObama: President Obama: ""As long as I\'m President of the United States, Iran will not get a nuclear weapon."" #StrongerWithObama'"
260557840115171330,2012-10-23 01:46:44,"b'RT @BarackObama: Obama: ""Gov. Romney has called for $5 trillion of tax cuts that he says he\'s going to pay for by closing deductions. Th ...'"
260556576736309248,2012-10-23 01:41:43,"b'RT @Obama2012: ""Governor, when you were in Massachusetts, small business development ranked about 48th out of 50.""\xe2\x80\x94President Obama'"
260556381571129344,2012-10-23 01:40:56,"b'FACT: By the time Gov. Romney left office, more businesses were going out of business in Massachusetts than being created.'"
260555368504115200,2012-10-23 01:36:55,"b'RT @BarackObama: POTUS: ""Because we ended the war in Iraq, we were able to refocus our attention on... beginning a transition process in ...'"
260554467475324928,2012-10-23 01:33:20,b'RT @TruthTeam2012: Madeleine Albright: \xe2\x80\x9cYou don\xe2\x80\x99t get the sense Gov. Romney has an overall view beyond just chest-beating for how Americ ...'
260552712498839552,2012-10-23 01:26:22,"b'RT @TruthTeam2012: FACT: The President has stood up for our American values \xe2\x80\x93 democracy, women\xe2\x80\x99s and minority rights \xe2\x80\x93 as the Arab Sprin ...'"
260551738162036737,2012-10-23 01:22:29,b'The Romney campaign offered \xe2\x80\x9cfew specifics\xe2\x80\x9d about what Romney would do differently from President Obama on Syria: http://t.co/UXxv0Q2A'
260550756120268800,2012-10-23 01:18:35,"b'RT @BarackObama: Obama: ""One thing I\xe2\x80\x99ve learned as commander in chief: You\xe2\x80\x99ve got to be clear, both to our allies &amp; our enemies, abo ...'"
260550057022070785,2012-10-23 01:15:49,"b'RT @TruthTeam2012: FACT: Romney said that not keeping 10,000-30,000 troops in Iraq is one of President Obama\xe2\x80\x99s \xe2\x80\x9csignature failures.\xe2\x80\x9d htt ...'"
260548054103494656,2012-10-23 01:07:51,"b'RT @Obama2012: President Obama: ""My first job as commander in chief is to keep the American people safe, and that\'s what we\'ve done over ...'"
260544129803620352,2012-10-23 00:52:15,b'Tune in for the final presidential debate on foreign policy tonight: Live coverage kicks off at 9pm ET. http://t.co/WYHwUUrc'
260542339926331392,2012-10-23 00:45:09,b'RT @BarackObama: RT if you\xe2\x80\x99re ready to cheer on President Obama in tonight\xe2\x80\x99s debate. #StrongerWithObama http://t.co/YjiAKou8'
260498389140127744,2012-10-22 21:50:30,"b""Why Mitt Romney's Cold War mentality is out of date: http://t.co/Rj6HtOiv #RomneyNotReady"""
260475078431629313,2012-10-22 20:17:52,b'What Romney needs to answer in tonight\xe2\x80\x99s foreign policy debate: http://t.co/ugTYYHzf #RomneyNotReady'
260461500311945216,2012-10-22 19:23:55,"b'\xe2\x80\x9cThe American people didn\xe2\x80\x99t give up, they got up.\xe2\x80\x9d\xe2\x80\x94VP Biden on the road to November 6th: http://t.co/5bVY4jgH'"
260433847504756736,2012-10-22 17:34:02,"b'When it comes to our national security, the choice is clear: http://t.co/kBw8ZyLt #RomneyNotReady'"
260424669742653440,2012-10-22 16:57:34,"b'RT @OFA_OH: We\'ve got a great crowd in Canton chanting ""fired up, ready to go!"" for @JoeBiden today. http://t.co/NC0AXJN3 h/t @tune #OHV ...'"
260408488281403392,2012-10-22 15:53:16,b'\xe2\x80\x9cHe\xe2\x80\x99s not ready for prime time in terms of national security.\xe2\x80\x9d\xe2\x80\x94Former Sec. of State Madeleine Albright on Mitt Romney: http://t.co/R49RAtxl'
260108973368303617,2012-10-21 20:03:07,b'Father-daughter campaigning in Florida: http://t.co/FBSdK1jF'
260087621529772032,2012-10-21 18:38:15,"b'RT @BeauBiden: @BeauBiden thanking @vets4obama volunteers for all their hard work in Greenville, NC.  #ncearlyvote #Obama2012   http://t ...'"
260063812080779264,2012-10-21 17:03:39,"b""Foreign policy officials review the strength and steadiness of President Obama's leadership on the world stage: http://t.co/07dqXwe9"""
259784543156977664,2012-10-20 22:33:57,b'Joe photo of the day: Provisioning an @OFA_FL field office in Orlando. http://t.co/QOoGIvG1'
259768030584786944,2012-10-20 21:28:19,"b'RT @OFA_MN: Dr. Jill Biden to volunteers in Minnesota, ""We simply could not do this without you."" #DrBidenMN http://t.co/b4IDytol'"
259762437102923776,2012-10-20 21:06:05,b'Dr. Biden: \xe2\x80\x9cThe election is just 17 days away. And the work we do between now and then could make all the difference.\xe2\x80\x9d'
259759795945480192,2012-10-20 20:55:36,"b'\xe2\x80\x9cWe have come so far\xe2\x80\x94and we\xe2\x80\x99ve got to keep moving forward\xe2\x80\x94not just on women\xe2\x80\x99s issues, but on all issues.\xe2\x80\x9d\xe2\x80\x94Dr. Biden in Minnesota'"
259757340235034624,2012-10-20 20:45:50,b'Dr. B: \xe2\x80\x9cThe President and the Vice President know how important it is for women to be able to make our own decisions about our health care.\xe2\x80\x9d'
259754921900007424,2012-10-20 20:36:14,b'Dr. Biden: \xe2\x80\x9cI want to make sure that all our veterans\xe2\x80\x94and their families\xe2\x80\x94get the benefits they have earned and the respect they deserve.\xe2\x80\x9d'
259750929077788673,2012-10-20 20:20:22,"b'\xe2\x80\x9cWhen Joe &amp; Barack were elected, like so many of you, one of my main hopes was that we end the war in Iraq. The President kept his promise.\xe2\x80\x9d'"
259749822670700544,2012-10-20 20:15:58,b'Dr. Biden in MN: \xe2\x80\x9cI\xe2\x80\x99m also a military mom. Our son Beau served in Iraq for a year with the Delaware Army National Guard.\xe2\x80\x9d'
259746952416227328,2012-10-20 20:04:33,b'\xe2\x80\x9cWe have already made so much progress. We have doubled funding for Pell Grants and reformed the student loan process.\xe2\x80\x9d\xe2\x80\x94Dr. Biden'
259744753090957313,2012-10-20 19:55:49,"b'Dr. Jill Biden: \xe2\x80\x9cAs a teacher, I want to make sure that we continue to invest in quality education.\xe2\x80\x9d'"
259742177104625664,2012-10-20 19:45:35,"b'\xe2\x80\x9cI\xe2\x80\x99m a full-time teacher and, like most teachers, teaching isn\xe2\x80\x99t just what I do\xe2\x80\x94it\xe2\x80\x99s who I am.\xe2\x80\x9d\xe2\x80\x94Dr. Biden in Minnesota'"
259735939612553216,2012-10-20 19:20:48,"b""RT @OFA_FL: Thumbs up for @JoeBiden from the supporters in St. Augustine before today's grassroots event. http://t.co/R7YvZqxc"""
259713777312882688,2012-10-20 17:52:45,"b'Joe photo of the day, DQ edition: http://t.co/U8bm8a3r'"
259462936219746305,2012-10-20 01:15:59,"b'VP: \xe2\x80\x9cAll of a sudden, Paul Ryan, the budget hawk\xe2\x80\x94the guy who introduced a budget plan that already passed\xe2\x80\x94he doesn\xe2\x80\x99t remember it.\xe2\x80\x9d #Romnesia'"
259460439325409280,2012-10-20 01:06:03,b'\xe2\x80\x9cI hope you all don\xe2\x80\x99t get #Romnesia. It\xe2\x80\x99s a bad disease\xe2\x80\x94and it\xe2\x80\x99s contagious.\xe2\x80\x9d\xe2\x80\x94VP Biden in Florida today'
259457834691985409,2012-10-20 00:55:42,b'VP Biden on Romney: \xe2\x80\x9cThe President has a new term for this sort of ability to change your mind so quickly. He calls it #Romnesia.\xe2\x80\x9d'
259455406374526976,2012-10-20 00:46:03,"b'VP Biden: \xe2\x80\x9cWhen Gov. Romney was asked whether or not women deserve equal pay for equal work, what was his answer? Binders.\xe2\x80\x9d'"
259452802030510080,2012-10-20 00:35:43,"b""\xe2\x80\x9cRomney and Ryan made it very clear they're willing to impose their private views on the public.\xe2\x80\x9d\xe2\x80\x94VP on Romney-Ryan\xe2\x80\x99s women\xe2\x80\x99s health views"""
259450574779588608,2012-10-20 00:26:52,"b""VP on Romney-Ryan: \xe2\x80\x9cYou heard the debates. It was made very clear that they don't believe a woman has a right to control her own body.\xe2\x80\x9d"""
259449222733115392,2012-10-20 00:21:29,b'VP: \xe2\x80\x9cBarack and I are absolutely committed to ensuring that our daughters &amp; granddaughters have the exact same opportunities as our sons.\xe2\x80\x9d'
259446998556635136,2012-10-20 00:12:39,"b'\xe2\x80\x9cWe have fundamentally different views on how to move this country forward, and a fundamentally different value set.\xe2\x80\x9d\xe2\x80\x94VP on Romney-Ryan'"
259356316110303232,2012-10-19 18:12:19,"b""RT @OFA_FL: Ken's proud to be a Veteran for Obama. He's excited to see @JoeBiden in Florida today because he speaks from the heart. http ..."""
259344211973926913,2012-10-19 17:24:13,b'Watch President Obama describe the symptoms of #Romnesia: http://t.co/7wHQQUtG'
259342227967467520,2012-10-19 17:16:20,"b'POTUS: \xe2\x80\x9cIf you\xe2\x80\x99ve come down with #Romnesia &amp; can\xe2\x80\x99t remember the promises you\xe2\x80\x99ve made, don\xe2\x80\x99t worry\xe2\x80\x94Obamacare covers pre-existing conditions.\xe2\x80\x9d'"
259341267354398720,2012-10-19 17:12:31,"b'POTUS: \xe2\x80\x9cIf you say you\xe2\x80\x99re for the coal industry but stood in front of a coal plant and said \xe2\x80\x98this will kill you,\xe2\x80\x99 you may have #Romnesia.\xe2\x80\x9d'"
259340117800542208,2012-10-19 17:07:57,"b""RT @BarackObama: \xe2\x80\x9cIf you say women should have access to contraceptive care but you support laws that would let employers deny it, you'v ..."""
259338867478499328,2012-10-19 17:02:58,"b'RT @BarackObama: \xe2\x80\x9cIf you say you\xe2\x80\x99re for equal pay for equal work but you refuse to say whether you\xe2\x80\x99d sign a bill that protects it, you m ...'"
259338609793056769,2012-10-19 17:01:57,"b'Speaking in Virginia today, President Obama coined a new term to describe Mitt Romney\xe2\x80\x99s deceptive policies: #Romnesia.'"
259336140094590977,2012-10-19 16:52:08,"b""RT @OFA_FL: Judy and Naomi can't wait to see @JoeBiden in Sun City Center today! http://t.co/YlTckuSj"""
259103975633190913,2012-10-19 01:29:36,"b'Lilly Ledbetter: Romney\'s position on pay equity is a ""terrible injustice"" for women. http://t.co/kCjwp8FZ'"
259087531050688514,2012-10-19 00:24:16,"b'Joe photo of the day: A new friend in Reno, NV. http://t.co/8B0teuFb'"
259042089759821824,2012-10-18 21:23:41,b'RT @LatinosforObama: Stand up for the team who is standing up for us. http://t.co/32xXsXEw #Latinos2012 http://t.co/H5LWHkod'
259020767541465088,2012-10-18 19:58:58,b'A warm Colorado welcome for VP Biden: http://t.co/DXv1PUPq'
258999253689585664,2012-10-18 18:33:28,b'RT @OFA_NV: Las Vegas is fired up and ready for Joe! #NV2012 #WeDecide http://t.co/hJf6NUk2'
258949515720155139,2012-10-18 15:15:50,"b'Fired up, ready to go for VP Biden in Greeley, CO yesterday! http://t.co/V1JOfEpL'"
258744468272975872,2012-10-18 01:41:03,"b'VP on Romney\xe2\x80\x99s immigration stance: \xe2\x80\x9cHe\xe2\x80\x99s not only out of touch with the Hispanic community, he\xe2\x80\x99s out of touch with the American people.\xe2\x80\x9d'"
258732684023574528,2012-10-18 00:54:13,"b'\xe2\x80\x9cMy daughter and granddaughters &amp; Barack\xe2\x80\x99s daughters are entitled to every single, solitary opportunity my sons are and my grandsons are.\xe2\x80\x9d'"
258731848920887296,2012-10-18 00:50:54,"b'VP: \xe2\x80\x9cThe place where Romney was least responsive &amp; most sketchy, where we have the most basic disagreement with him, is on women\xe2\x80\x99s rights.\xe2\x80\x9d'"
258727563705344001,2012-10-18 00:33:52,b'On the Romney-Ryan budget: \xe2\x80\x9cTheir budget slashes 19 million people off Medicaid; turns Medicare into a voucher system; decimates education.\xe2\x80\x9d'
258725888936509440,2012-10-18 00:27:13,"b'\xe2\x80\x9cGov. Romney was a little\xe2\x80\x94how can I say it? Sketchy last night. No details. No specifics.\xe2\x80\x9d\xe2\x80\x94VP Biden in Greeley, CO today'"
258722659645407232,2012-10-18 00:14:23,"b'On the debate: \xe2\x80\x9cYou saw the man I have sat with every day: a man of principle and gumption, a man with a steady hand and a clear vision.\xe2\x80\x9d'"
258718446353788929,2012-10-17 23:57:39,"b""VP in CO: \xe2\x80\x9cEarly voting starts in Colorado on Oct. 22. So don't wait until Election Day. Let\xe2\x80\x99s take this thing sooner than later, okay?\xe2\x80\x9d"""
258711284516806656,2012-10-17 23:29:11,"b'RT @OFA_CO: VP Biden on the Romney-Ryan plan: ""It\'s hard to believe anybody would have that set of priorities."" http://t.co/vNsaTaxM'"
258703762384908291,2012-10-17 22:59:18,b'\xe2\x80\x9cPresident Obama dominated.\xe2\x80\x9d See what people are saying about @BarackObama\xe2\x80\x99s debate win last night: http://t.co/C3sZp80V'
258685448598216704,2012-10-17 21:46:31,b'Taegan Goddard: \xe2\x80\x9cHe kept Romney on the defensive and came prepared \xe2\x80\xa6 It was devastatingly effective.\xe2\x80\x9d http://t.co/lhWoD5MT'
258669056578695169,2012-10-17 20:41:23,b'\xe2\x80\x9cA clear win for Obama\xe2\x80\x9d: http://t.co/bpI3wli8'
258631247918673920,2012-10-17 18:11:09,b'RT if you agree with President Obama that our daughters and sons deserve equal opportunities: http://t.co/pPccdc4I'
258630584065208320,2012-10-17 18:08:31,b'Mitt Romney opposed the Lilly Ledbetter Fair Pay Act: http://t.co/vXBH6u2J'
258568418326892545,2012-10-17 14:01:29,"b'VP Biden: For women, ""the picture is becoming more clear"" after last night\'s debate. http://t.co/rofkNnVt'"
258422581269499904,2012-10-17 04:21:59,b'President Obama stood up for you tonight\xe2\x80\x94now it\xe2\x80\x99s your turn. Commit to vote: http://t.co/8zZedMuS #TeamBarack'
258410269217271808,2012-10-17 03:33:03,"b'OFA Campaign Manager Jim Messina on why @BarackObama ""clearly won tonight\'s debate"": http://t.co/cMTlxZug'"
258407803692134400,2012-10-17 03:23:16,"b""RT @BarackObama: If you're on #TeamBarack, pitch in $10 now to help win this thing: http://t.co/e6pnchut, http://t.co/KXmrKtpd"""
258407234046935042,2012-10-17 03:21:00,"b'RT @MichelleObama: Tonight Barack showed, as he has every day as president, that he\xe2\x80\x99ll fight to ensure everyone has a fair shot at the A ...'"
258404823672696832,2012-10-17 03:11:25,b'RT @jeremybird: Could not be more proud of our Commander-in-Chief right now. #TeamBarack'
258404221886529536,2012-10-17 03:09:02,b'RT @jedlewison: CBS poll of uncommitted voters: Obama wins debate.'
258404096078397440,2012-10-17 03:08:32,b'RT @Ted_Strickland: A clear &amp; significant victory for the President.  He held Romney accountable &amp; was clear abt why we need to  ...'
258398188589965312,2012-10-17 02:45:03,b'RT @BarackObama: RT if you agree: #TeamBarack had a big win tonight because the President has the right plan to move us forward.'
258397739459694592,2012-10-17 02:43:16,"b'If you\xe2\x80\x99re proud of President Obama after tonight\xe2\x80\x99s debate, add your name: http://t.co/p1MpprMZ #TeamBarack'"
258395551375167488,2012-10-17 02:34:34,"b'President Obama: ""We are on pace to double our exports. That\'s creating tens of thousands of jobs all across the country."" #TeamBarack'"
258394995348889602,2012-10-17 02:32:22,"b'President Obama: ""We have made sure that millions of young people are able to get an education when they weren\'t able to before.""'"
258386177621635072,2012-10-17 01:57:19,"b'RT @Obama2012: President Obama: ""Fours years ago, I told the American people I would cut taxes for middle-class people, and I did.""'"
258385395589451776,2012-10-17 01:54:13,b'Romney invested in a Chinese firm after learning it would \xe2\x80\x9cnot be subject to taxes in the United States.\xe2\x80\x9d http://t.co/mC3S0gS7 #SketchyDeal'
258385191574327296,2012-10-17 01:53:24,"b'RT @Obama2012: President Obama: ""Keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China.""'"
258378874075889664,2012-10-17 01:28:18,"b""RT @TruthTeam2012: Why Romney and Ryan's tax plan does not pass the arithmetic test: http://t.co/vqWip7N6"""
258376975612260352,2012-10-17 01:20:46,"b'Romney\xe2\x80\x99s energy plan would do nothing for energy independence,  and risks destroying thousands of jobs: http://t.co/QSF0CSUS #RealRomney'"
258376481414184960,2012-10-17 01:18:48,b'RT @Obama2012: FACT: @BarackObama is helping car companies build better cars that use less gas and save consumers money at the pump: htt ...'
258376119403827200,2012-10-17 01:17:21,b'FACT: Romney\xe2\x80\x99s only solution to lower gas prices is to drill for more oil\xe2\x80\x94yet he opposes vehicle standards that will save money at the pump.'
258375587192774658,2012-10-17 01:15:15,"b""RT @TruthTeam2012: President Obama's all-of-the-above energy plan is increasing our energy independence: http://t.co/MNxT4IWK"""
258375206563876864,2012-10-17 01:13:44,"b'RT @Obama2012: \xe2\x80\x9cRomney doesn\xe2\x80\x99t have a 5-point plan. He has a 1-point plan, and that\xe2\x80\x99s to make sure the guys at the top play by a differe ...'"
258374204288798720,2012-10-17 01:09:45,b'RT @Obama2012: President Obama: \xe2\x80\x9cWhat I want to do is build on the 5 million jobs that we\xe2\x80\x99ve created over the last 30 months in the priv ...'
258371629040689152,2012-10-17 00:59:31,b'Time to tune in! The second presidential debate starts in a few minutes. http://t.co/p1MpprMZ #TeamObamaBiden'
258307084007907329,2012-10-16 20:43:02,b'Why Romney\xe2\x80\x99s tax plan just doesn\xe2\x80\x99t add up: http://t.co/nU5wb8sy #MittMath'
258275253732667393,2012-10-16 18:36:33,"b'""Arithmetic over illusion"": What Romney\'s tax plan really means for the middle class. http://t.co/3xZSpdO0 #MittMath'"
258248243882885120,2012-10-16 16:49:14,b'RT if you\xe2\x80\x99re on #TeamObamaBiden and excited for tonight\xe2\x80\x99s debate\xe2\x80\x94the action kicks off at 8pm ET on our live blog: http://t.co/SvX36y6f'
258225034416504833,2012-10-16 15:17:00,"b""\xe2\x80\x9cLet's show Barack what kind of grassroots organization he's got behind him\xe2\x80\x94one that's ready for whatever comes ahead.\xe2\x80\x9d http://t.co/StDO9nR3"""
258013308634943488,2012-10-16 01:15:41,"b'La Crosse, Wisconsin was fired up for VP Biden and Dr. Biden last week: http://t.co/i00yLvGE'"
257960607746232320,2012-10-15 21:46:16,b'VP: \xe2\x80\x9cWhat\xe2\x80\x99s at stake for the Latino community this election is the dreams &amp; aspirations of their fathers and mothers.\xe2\x80\x9d http://t.co/WKhiOmrE'
257896526809006080,2012-10-15 17:31:38,"b'Dr. Biden gets North Carolinians excited for early voting, which kicks off in just 3 days (cc @OFA_NC). http://t.co/o4mcu8tf'"
257871580657483777,2012-10-15 15:52:30,"b'Pitch in $10, get a car magnet\xe2\x80\x94it\xe2\x80\x99s that easy: http://t.co/XEfJ0uhp'"
257663380163272704,2012-10-15 02:05:11,"b'RT @VP: Our Nation has lost a dedicated public servant who served his country with strength, grit and determination. \xe2\x80\x93VP on Sen. Arlen S ...'"
257591068269355008,2012-10-14 21:17:51,"b'In 1994, then-Sen. Biden wrote a letter to an 8th grader\xe2\x80\x94and changed his life. Check it out: http://t.co/sBTcge4Q'"
257536955653423104,2012-10-14 17:42:49,"b'Crisscrossing the country with VP Biden, President Obama, and the First Lady on the road to November 6th: http://t.co/ynfR8B0L'"
257248686680207362,2012-10-13 22:37:21,b'VP Biden responds to Romney and Ryan writing off half the American people: http://t.co/ELNelq24'
257231494257459201,2012-10-13 21:29:02,"b""RT @OFA_NC: We're kicking off a canvass in Greensboro with Dr. Jill Biden. Fun fact: The Triad has the largest Women for Obama-Biden tea ..."""
257217756745830400,2012-10-13 20:34:26,b'RT @LatinosforObama: WATCH: Vice President @JoeBiden talks about what\xe2\x80\x99s at stake in this election for the Latino community. http://t.co/ ...'
